index;OrderDate;Country;LineTotal;ProductName;ProductNumber;Class;Product_name;Size
2975;2011-10-01;DE;1429.4086;HL Mountain Frame - Black, 42;FR-M94B-42;H;HL Mountain Frame - Black; 42
2976;2011-10-01;DE;12239.964;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
2985;2011-10-01;DE;2039.994;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
2994;2011-10-01;DE;722.5949;HL Mountain Frame - Silver, 38;FR-M94S-38;H;HL Mountain Frame - Silver; 38
3002;2011-10-01;DE;16319.952;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
3014;2011-10-01;DE;14279.958;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
3017;2011-10-01;DE;758.0759;HL Road Frame - Red, 44;FR-R92R-44;H;HL Road Frame - Red; 44
3018;2011-10-01;DE;4293.924;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
3022;2011-10-01;DE;10124.97;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
3031;2011-10-01;DE;714.7043;HL Mountain Frame - Black, 38;FR-M94B-38;H;HL Mountain Frame - Black; 38
3039;2011-10-01;DE;1445.1898;HL Mountain Frame - Silver, 38;FR-M94S-38;H;HL Mountain Frame - Silver; 38
3045;2011-10-01;DE;4049.988;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
3050;2011-10-01;DE;4049.988;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
3055;2011-10-01;DE;10124.97;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
3076;2011-10-01;DE;6440.886;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
3078;2011-10-01;DE;4293.924;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
3083;2011-10-01;DE;4079.988;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
3091;2011-10-01;DE;12149.964;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
3095;2011-10-01;DE;2167.7847;HL Mountain Frame - Silver, 46;FR-M94S-46;H;HL Mountain Frame - Silver; 46
3096;2011-10-01;DE;18224.946;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
3097;2011-10-01;DE;1445.1898;HL Mountain Frame - Silver, 42;FR-M94S-42;H;HL Mountain Frame - Silver; 42
3098;2011-10-01;DE;1429.4086;HL Mountain Frame - Black, 42;FR-M94B-42;H;HL Mountain Frame - Black; 42
3099;2011-10-01;DE;6074.982;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
3102;2011-10-01;DE;6440.886;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
3104;2011-10-01;DE;714.7043;HL Mountain Frame - Black, 42;FR-M94B-42;H;HL Mountain Frame - Black; 42
3105;2011-10-01;DE;818.7;HL Mountain Frame - Silver, 48;FR-M94S-52;H;HL Mountain Frame - Silver; 48
3107;2011-10-01;DE;4049.988;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
3113;2011-10-01;DE;2146.962;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
3119;2011-10-01;DE;6074.982;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
3126;2011-10-01;DE;10124.97;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
3133;2011-10-01;DE;2146.962;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
3135;2011-10-01;DE;6440.886;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
3155;2011-10-01;DE;722.5949;HL Mountain Frame - Silver, 42;FR-M94S-42;H;HL Mountain Frame - Silver; 42
3157;2011-10-01;DE;1429.4086;HL Mountain Frame - Black, 38;FR-M94B-38;H;HL Mountain Frame - Black; 38
3161;2011-10-01;DE;4049.988;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
3162;2011-10-01;DE;6074.982;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
3171;2011-10-01;DE;419.4589;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
3191;2011-10-01;DE;838.9178;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
3196;2011-10-01;DE;838.9178;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
3197;2011-10-01;DE;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
3200;2011-10-01;DE;838.9178;Road-650 Red, 58;BK-R50R-58;L;Road-650 Red; 58
3206;2011-10-01;DE;1258.3767;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
3207;2011-10-01;DE;1258.3767;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
3211;2011-10-01;DE;419.4589;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
3223;2011-10-01;DE;551.8146;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
3228;2011-10-01;DE;838.9178;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
3234;2011-10-01;DE;1258.3767;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
3241;2011-10-01;DE;551.8146;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
3247;2011-10-01;DE;357.1616;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
3262;2011-10-01;DE;551.8146;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
3268;2011-10-01;DE;838.9178;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
3270;2011-10-01;DE;551.8146;LL Road Frame - Red, 48;FR-R38R-48;L;LL Road Frame - Red; 48
3276;2011-10-01;DE;838.9178;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
3278;2011-10-01;DE;178.5808;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
3284;2011-10-01;DE;419.4589;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
3288;2011-10-01;DE;2097.2945;Road-650 Red, 58;BK-R50R-58;L;Road-650 Red; 58
3292;2011-10-01;DE;1258.3767;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
3298;2011-10-01;DE;535.7424;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
3301;2011-10-01;DE;1677.8356;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
3308;2011-10-01;DE;1677.8356;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
3309;2011-10-01;DE;1258.3767;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
3316;2011-10-01;DE;419.4589;Road-650 Red, 52;BK-R50R-52;L;Road-650 Red; 52
3324;2011-10-01;DE;1677.8356;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
3330;2011-10-01;DE;838.9178;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
3333;2011-10-01;DE;838.9178;Road-650 Black, 48;BK-R50B-48;L;Road-650 Black; 48
3341;2011-10-01;DE;357.1616;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
3347;2011-10-01;DE;183.9382;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
3359;2011-10-01;DE;838.9178;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
3363;2011-10-01;DE;419.4589;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
3371;2011-10-01;DE;178.5808;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
3372;2011-10-01;DE;419.4589;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
3379;2011-10-01;DE;838.9178;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
3404;2011-10-01;DE;1258.3767;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
3431;2011-10-01;DE;2097.2945;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
3439;2011-10-01;DE;551.8146;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
3451;2011-10-01;DE;367.8764;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
3456;2011-10-01;DE;2097.2945;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
3457;2011-10-01;DE;367.8764;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
3462;2011-10-01;DE;2936.2123;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
3466;2011-10-01;DE;419.4589;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
3474;2011-10-01;DE;838.9178;Road-650 Red, 52;BK-R50R-52;L;Road-650 Red; 52
3479;2011-10-01;DE;1258.3767;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
3485;2011-10-01;DE;419.4589;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
3486;2011-10-01;DE;419.4589;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
3490;2011-10-01;DE;419.4589;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
3492;2011-10-01;DE;838.9178;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
3500;2011-10-01;DE;419.4589;Road-650 Black, 48;BK-R50B-48;L;Road-650 Black; 48
3502;2011-10-01;DE;183.9382;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
3516;2011-10-01;DE;1677.8356;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
3517;2011-10-01;DE;838.9178;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
3521;2011-10-01;DE;419.4589;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
3528;2011-10-01;DE;535.7424;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
3529;2011-10-01;DE;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
3533;2011-10-01;DE;2516.7534;Road-650 Red, 58;BK-R50R-58;L;Road-650 Red; 58
3537;2011-10-01;DE;714.3232;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
3546;2011-10-01;DE;551.8146;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
3557;2011-10-01;DE;838.9178;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
3567;2011-10-01;DE;735.7528;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
3570;2011-10-01;DE;838.9178;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
3587;2011-10-01;DE;230.7232;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
3589;2011-10-01;DE;259.5636;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
3591;2011-10-01;DE;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
3592;2011-10-01;DE;28.8404;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
3611;2011-10-01;DE;28.8404;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
3615;2011-10-01;DE;28.8404;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
3616;2011-10-01;DE;28.8404;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
3626;2011-10-01;DE;57.6808;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
3631;2011-10-01;DE;115.3616;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
3641;2011-10-01;DE;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
3648;2011-10-01;DE;28.8404;Long-Sleeve Logo Jersey, M;LJ-0192-M;L;Long-Sleeve Logo Jersey; M
3650;2011-10-01;DE;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
3659;2011-10-01;DE;17.1;Mountain Bike Socks, L;SO-B909-L;L;Mountain Bike Socks; L
3667;2011-10-01;DE;5.7;Mountain Bike Socks, L;SO-B909-L;L;Mountain Bike Socks; L
3671;2011-10-01;DE;34.2;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
3672;2011-10-01;DE;45.6;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
3678;2011-10-01;DE;5.7;Mountain Bike Socks, L;SO-B909-L;L;Mountain Bike Socks; L
3687;2011-10-01;DE;10.373;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
3688;2011-10-01;DE;10.373;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
3695;2011-10-01;DE;15.5595;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
3699;2011-10-01;DE;10.373;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
3721;2011-10-01;DE;10.373;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
3725;2011-10-01;DE;874.794;Road-450 Red, 48;BK-R68R-48;M;Road-450 Red; 48
3735;2011-10-01;DE;3499.176;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
3740;2011-10-01;DE;874.794;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
3743;2011-10-01;DE;874.794;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
3747;2011-10-01;DE;874.794;Road-450 Red, 48;BK-R68R-48;M;Road-450 Red; 48
3751;2011-10-01;DE;874.794;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
3752;2011-10-01;DE;3499.176;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
3753;2011-10-01;DE;1749.588;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
3755;2011-10-01;DE;1749.588;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
3759;2011-10-01;DE;1749.588;Road-450 Red, 48;BK-R68R-48;M;Road-450 Red; 48
3760;2011-10-01;DE;1749.588;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
3780;2011-10-01;DE;713.796;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
3800;2011-10-01;DE;356.898;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
3809;2011-10-01;DE;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
3823;2011-10-01;DE;2624.382;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
3825;2011-10-01;DE;4373.97;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
3835;2011-10-01;DE;1749.588;Road-450 Red, 48;BK-R68R-48;M;Road-450 Red; 48
3836;2011-10-01;DE;713.796;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
3838;2011-10-01;DE;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
3841;2011-10-01;DE;1749.588;Road-450 Red, 48;BK-R68R-48;M;Road-450 Red; 48
3845;2011-10-01;DE;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
3851;2011-10-01;DE;874.794;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
3854;2011-10-01;DE;1749.588;Road-450 Red, 48;BK-R68R-48;M;Road-450 Red; 48
3858;2011-10-01;DE;1070.694;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
3859;2011-10-01;DE;2624.382;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
3864;2011-10-01;DE;874.794;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
3865;2011-10-01;DE;874.794;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
3869;2011-10-01;DE;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
3874;2011-10-01;DE;20.1865;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
3877;2011-10-01;DE;40.373;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
3880;2011-10-01;DE;121.119;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
3882;2011-10-01;DE;60.5595;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
3883;2011-10-01;DE;80.746;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
3921;2011-10-01;DE;40.373;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
3925;2011-10-01;DE;121.119;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
3936;2011-10-01;DE;80.746;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
2844;2011-10-01;FR;6074.982;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
2845;2011-10-01;FR;10124.97;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
2848;2011-10-01;FR;2039.994;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
2856;2011-10-01;FR;1619.52;HL Mountain Frame - Black, 48;FR-M94B-48;H;HL Mountain Frame - Black; 48
2863;2011-10-01;FR;2146.962;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
2882;2011-10-01;FR;2039.994;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
2884;2011-10-01;FR;4293.924;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
2887;2011-10-01;FR;2146.962;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
2891;2011-10-01;FR;6074.982;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
2902;2011-10-01;FR;14279.958;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
2905;2011-10-01;FR;722.5949;HL Mountain Frame - Silver, 46;FR-M94S-46;H;HL Mountain Frame - Silver; 46
2907;2011-10-01;FR;4293.924;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
2911;2011-10-01;FR;722.5949;HL Mountain Frame - Silver, 46;FR-M94S-46;H;HL Mountain Frame - Silver; 46
2912;2011-10-01;FR;818.7;HL Mountain Frame - Silver, 48;FR-M94S-52;H;HL Mountain Frame - Silver; 48
2919;2011-10-01;FR;4079.988;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
2929;2011-10-01;FR;818.7;HL Mountain Frame - Silver, 48;FR-M94S-52;H;HL Mountain Frame - Silver; 48
2931;2011-10-01;FR;6074.982;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
2932;2011-10-01;FR;722.5949;HL Mountain Frame - Silver, 38;FR-M94S-38;H;HL Mountain Frame - Silver; 38
2933;2011-10-01;FR;10124.97;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
2936;2011-10-01;FR;2144.1129;HL Mountain Frame - Black, 42;FR-M94B-42;H;HL Mountain Frame - Black; 42
2946;2011-10-01;FR;809.76;HL Mountain Frame - Black, 44;FR-M94B-44;H;HL Mountain Frame - Black; 44
2969;2011-10-01;FR;4293.924;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
2973;2011-10-01;FR;8587.848;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
2989;2011-10-01;FR;2024.994;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
3006;2011-10-01;FR;18224.946;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
3011;2011-10-01;FR;1619.52;HL Mountain Frame - Black, 48;FR-M94B-48;H;HL Mountain Frame - Black; 48
3019;2011-10-01;FR;2146.962;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
3026;2011-10-01;FR;12149.964;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
3035;2011-10-01;FR;8587.848;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
3038;2011-10-01;FR;4293.924;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
3043;2011-10-01;FR;10199.97;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
3053;2011-10-01;FR;4049.988;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
3064;2011-10-01;FR;4049.988;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
3077;2011-10-01;FR;2146.962;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
3082;2011-10-01;FR;4079.988;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
3089;2011-10-01;FR;4049.988;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
3100;2011-10-01;FR;722.5949;HL Mountain Frame - Silver, 46;FR-M94S-46;H;HL Mountain Frame - Silver; 46
3120;2011-10-01;FR;1619.52;HL Mountain Frame - Black, 48;FR-M94B-48;H;HL Mountain Frame - Black; 48
3128;2011-10-01;FR;6440.886;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
3129;2011-10-01;FR;4293.924;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
3138;2011-10-01;FR;4079.988;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
3144;2011-10-01;FR;8159.976;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
3148;2011-10-01;FR;6119.982;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
3154;2011-10-01;FR;722.5949;HL Mountain Frame - Silver, 46;FR-M94S-46;H;HL Mountain Frame - Silver; 46
3159;2011-10-01;FR;722.5949;HL Mountain Frame - Silver, 46;FR-M94S-46;H;HL Mountain Frame - Silver; 46
3160;2011-10-01;FR;1429.4086;HL Mountain Frame - Black, 42;FR-M94B-42;H;HL Mountain Frame - Black; 42
3166;2011-10-01;FR;4293.924;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
3170;2011-10-01;FR;6440.886;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
3177;2011-10-01;FR;419.4589;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
3178;2011-10-01;FR;838.9178;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
3180;2011-10-01;FR;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
3183;2011-10-01;FR;419.4589;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
3184;2011-10-01;FR;419.4589;Road-650 Red, 58;BK-R50R-58;L;Road-650 Red; 58
3203;2011-10-01;FR;419.4589;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
3204;2011-10-01;FR;838.9178;Road-650 Black, 48;BK-R50B-48;L;Road-650 Black; 48
3205;2011-10-01;FR;419.4589;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
3217;2011-10-01;FR;1258.3767;Road-650 Red, 52;BK-R50R-52;L;Road-650 Red; 52
3218;2011-10-01;FR;838.9178;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
3226;2011-10-01;FR;178.5808;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
3230;2011-10-01;FR;1677.8356;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
3233;2011-10-01;FR;419.4589;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
3244;2011-10-01;FR;1677.8356;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
3250;2011-10-01;FR;183.9382;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
3256;2011-10-01;FR;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
3257;2011-10-01;FR;1258.3767;Road-650 Black, 48;BK-R50B-48;L;Road-650 Black; 48
3290;2011-10-01;FR;838.9178;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
3294;2011-10-01;FR;838.9178;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
3295;2011-10-01;FR;183.9382;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
3302;2011-10-01;FR;1258.3767;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
3303;2011-10-01;FR;551.8146;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
3306;2011-10-01;FR;1258.3767;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
3307;2011-10-01;FR;838.9178;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
3319;2011-10-01;FR;419.4589;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
3320;2011-10-01;FR;838.9178;Road-650 Red, 58;BK-R50R-58;L;Road-650 Red; 58
3321;2011-10-01;FR;419.4589;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
3326;2011-10-01;FR;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
3328;2011-10-01;FR;183.9382;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
3331;2011-10-01;FR;2516.7534;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
3334;2011-10-01;FR;178.5808;LL Road Frame - Black, 44;FR-R38B-44;L;LL Road Frame - Black; 44
3339;2011-10-01;FR;419.4589;Road-650 Red, 58;BK-R50R-58;L;Road-650 Red; 58
3342;2011-10-01;FR;183.9382;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
3354;2011-10-01;FR;367.8764;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
3365;2011-10-01;FR;419.4589;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
3366;2011-10-01;FR;419.4589;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
3373;2011-10-01;FR;1677.8356;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
3380;2011-10-01;FR;183.9382;LL Road Frame - Red, 48;FR-R38R-48;L;LL Road Frame - Red; 48
3398;2011-10-01;FR;183.9382;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
3403;2011-10-01;FR;178.5808;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
3405;2011-10-01;FR;419.4589;Road-650 Black, 48;BK-R50B-48;L;Road-650 Black; 48
3406;2011-10-01;FR;838.9178;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
3410;2011-10-01;FR;838.9178;Road-650 Red, 52;BK-R50R-52;L;Road-650 Red; 52
3420;2011-10-01;FR;178.5808;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
3421;2011-10-01;FR;183.9382;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
3422;2011-10-01;FR;838.9178;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
3428;2011-10-01;FR;367.8764;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
3436;2011-10-01;FR;919.691;LL Road Frame - Red, 48;FR-R38R-48;L;LL Road Frame - Red; 48
3438;2011-10-01;FR;1258.3767;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
3444;2011-10-01;FR;183.9382;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
3455;2011-10-01;FR;357.1616;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
